id;name;acronym;state
1694;FACULDADES INTEGRADAS SÃO JUDAS TADEU;SJT;RS
1695;FACULDADES UNIDAS DO VALE DO ARAGUAIA;UNIVAR;MT
1696;UNIVERSIDADE DO ESTADO DO AMAPÁ;UEAP;AP
1697;FAMAC - FACULDADE DE MACHADINHO DO OESTE;FAMAC;RO
1698;FACULDADE OBOÉ - FACO;FACO;CE
1699;FACULDADE DE TECNOLOGIA DE VALENÇA;FACTIVA;BA
1700;FACULDADE DE TECNOLOGIA DE ENSINO SUPERIOR - FATEC;CENTES;MG
1701;FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS;ITEPAFACULDADES;RS
1702;FACULDADE DE TECNOLOGIA BANDEIRANTES;BANDTEC;SP
1703;INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES;ITESP;SP
1704;FACULDADE UNIÃO ARARUAMA DE ENSINO S/S Ltda.;FAC-UNILAGOS;RJ
1705;FACULDADE CENTRO OESTE;FACEOPAR;PR
1706;ESCOLA SUPERIOR NACIONAL DE SEGUROS - UNIDADE SÃO PAULO;ESNS-SP;SP
1707;FACULDADE ANHANGUERA DE SUMARÉ;FACSUMARÉ;SP
1708;FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO;FAC FUNAM;MG
1709;FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL;FASURGS;RS
1710;FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL;FTSG;RS
1711;FACULDADE ANGLO-AMERICANO DE CHAPECÓ;FAACH;SC
1712;FACULDADE DE TECNOLOGIA INED - UNIDADE BETIM;FATECBETIM;MG
1713;FACULDADE DE TECNOLOGIA DO ISTITUTO EUROPEO DI DESIGN;IED SP;SP
1714;FACULDADE DE TECNOLOGIA INSPIRAR;Inspirar;PR
1715;FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR;FACEP;RN
1716;INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO;INAPÓS;MG
1717;FACULDADE EVANGÉLICA DE TAGUATINGA;FE TAGUATINGA;DF
1718;FACULDADE DO SERTÃO BAIANO;FASBE;BA
1719;ESCOLA DE DIREITO DE BRASÍLIA;EDB;DF
1720;FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA;ANCHIETA;SP
1721;FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA;FACSALLE;RS
1722;FACULDADE METROPOLITANA SÃO CARLOS;FAMESC;RJ
1723;FACULDADE METROPOLITANA SÃO CARLOS BJI;FAMESC-BJI;RJ
1724;FACULDADE MOGIANA DO ESTADO DE SÃO PAULO;FAMOESP;SP
1725;FACULDADE BRASILEIRA DE ESTUDOS AVANÇADOS;FABEA;MA
1726;FACULDADE DE MÚSICA SOUZA LIMA;FMSL;SP
1727;FACULDADE DE TECNOLOGIA DE SETE LAGOAS;FASSETE;MG
1728;ESCOLA SUPERIOR DE AVIAÇÃO CIVIL;ESAC;PB
1729;FACULDADE DE TECNOLOGIA FINACI;FINACI;SP
1730;FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ;FETAC;MS
1731;FACULDADE TEOLÓGICA DA ASSEMBLÉIA DE DEUS EM CURITIBA;FATADC;PR
1732;FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE NOVO HAMBURGO;Ftec Novo Hamburgo;RS
1733;FACULDADE IBMEC DISTRITO FEDERAL;IBMEC/DF;DF
1734;FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO;FEFB;PR
1735;IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO;IPOG;GO
1736;FACULDADE DE TECNOLOGIA LOURENÇO FILHO;FATEC - FLF;CE
1737;FACULDADE ADJETIVO CETEP;ADJETIVO-CETEP;MG
1738;FACULDADE PRINCESA DO OESTE;FPO;CE
1739;FACULDADE CANÇÃO NOVA;FCN;SP
1740;FACULDADE SÃO FIDELIS;FSF;RJ
1741;FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO;FEICS;MT
1742;FACULDADE ISEIB DE BETIM;FISBE;MG
1743;FACULDADE PITÁGORAS DE CONTAGEM;PIT Contagem;MG
1744;FACULDADES FUTURÃO;CENTEFF;SC
1745;FACULDADE PITÁGORAS DE GOVERNADOR VALADARES;PIT GV;MG
1746;FACULDADE SANTO AGOSTINHO DE SETE LAGOAS;FASASETE;MG
1747;ESCOLA SUPERIOR ABERTA DO BRASIL;ESAB;ES
1748;FACULDADE DE TECNOLOGIA BSG-U;FBSG-U;SP
1749;FACULDADE DE MARÍLIA;FAMAR;SP
1750;FACULDADE UNIVERSO;FAUNI;PA
1751;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETÉ;ISAB;MG
1752;Faculdade Presidente Antônio Carlos de Betim;FUNEC Betim;MG
1753;Faculdade Presidente Antônio Carlos de Aimorés;FUNEC Aimorés;MG
1754;Faculdade Presidente Antônio Carlos de Belo Horizonte;FUNEC Belo Horizonte;MG
1755;Faculdade Presidente Antônio Carlos de Almenara;FUNEC Almenara;MG
1756;Faculdade Presidente Antônio Carlos de Baependi;FUNEES Baependi;MG
1757;Faculdade Presidente Antônio Carlos de Ponte Nova;FUNEES Ponte Nova;MG
1758;Faculdade Presidente Antônio Carlos de Raul Soares;FUNEES Raul Soares;MG
1759;Faculdade Presidente Antônio Carlos de São Francisco;FUNEES São Francisco;MG
1760;Faculdade Presidente Antônio Carlos de São João Nepomuceno;FUNEES SJN;MG
1761;Faculdade Presidente Antônio Carlos de São Lourenço;FUNEES São Lourenço;MG
1762;Faculdade Presidente Antônio Carlos de Campo Belo;FUNEES Campo Belo;MG
1763;Faculdade Presidente Antônio Carlos de Vazante;FEES Vazante;MG
1764;Faculdade Presidente Antônio Carlos de Curvelo;FUNEES Curvelo;MG
1765;Faculdade Presidente Antônio Carlos de Várzea da Palma;FEES Várzea da Palma;MG
1766;Faculdade Presidente Antônio Carlos de Itanhandu;FUNEES Itanhandu;MG
1767;Faculdade Presidente Antônio Carlos de Lambari;FUNEES Lambari;MG
1768;Faculdade Presidente Antônio Carlos de Mariana;FUNEC Mariana;MG
1769;Faculdade Presidente Antônio Carlos de Bocaiúva;FUNEES Bocaiúva;MG
1770;Faculdade Presidente Antônio Carlos de Montes Claros;FUNEC Montes Claros;MG
1771;Faculdade Presidente Antônio Carlos de Nova Lima;FUNEC Nova Lima;MG
1772;Faculdade Presidente Antônio Carlos de Porteirinha;FUNEES Porteirinha;MG
1773;Faculdade Presidente Antônio Carlos de Sabará;FUNEES Sabará;MG
1774;Faculdade Presidente Antônio Carlos de Teófilo Otoni;FUNEES Teófilo Otoni;MG
1775;Faculdade de Educação e Estudos Sociais de Uberlândia;FUNEES Uberlândia;MG
1776;Faculdade Presidente Antônio Carlos de Carmópolis;FUNEES C. de Minas;MG
1777;Faculdade Presidente Antônio Carlos de Contagem;FACEC Contagem;MG
1778;Faculdade Presidente Antônio Carlos de Governador Valadares;FAU G. Valadares;MG
1779;Faculdade de Educação e Estudos Sociais de Governador Valadares;FUNEES G. Valadares;MG
1780;Faculdade Presidente Antônio Carlos de Itabira;FUNEES Itabira;MG
1781;Faculdade Presidente Antônio Carlos de Itambacuri;FUNEES Itambacuri;MG
1782;Faculdade Presidente Antõnio Carlos de Perdões;FUNEES Perdões;MG
1783;Faculdade Presidente Antônio Carlos de Ribeirão das Neves;FUNEES R. das Neves;MG
1784;Faculdade Presidente Antônio Carlos de São João Del Rei;FUNEES SJDR;MG
1785;Instituto Superior de Ciências Agrárias;ISAP;MG
1786;Faculdade Presidente Antônio Carlos de Arcos;FUNEES Arcos;MG
1787;Faculdade Presidente Antônio Carlos de Elói Mendes;FUNEES;MG
1788;Faculdade Presidente Antônio Carlos de Timóteo;FECT;MG
1789;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE CAMBUÍ;ISEPEC;MG
1790;NOVA FACULDADE;NF;MG
1791;FACULDADE EFICAZ;FACULDADE EFICAZ;PR
1792;FACULDADE DE TECNOLOGIA PORTO DAS MONÇÕES;FAMO;SP
1793;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA;IFB;DF
1794;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO;IFBAIANO;BA
1795;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;IFPR;PR
1796;FACULDADE DE TECNOLOGIA FRANCISCO MORATO;FFRAMO;SP
1797;FACULDADE TEOLÓGICA EVANGÉLICA DO RIO DE JANEIRO;FATERJ;RJ
1798;UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA;UNILA;PR
1799;Universidade Estadual do Norte do Paraná;UENP;PR
1800;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;SC
1801;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;PA
1802;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;SC
1803;UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;UNILAB;CE
1804;Instituto Federal de Educação, Ciência e Tecnologia do Acre;IFAC;AC
1805;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;MS
1806;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ;IFAP;AP
1807;Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;SP
1808;Faculdade de Tecnologia de São José dos Campos - Jessen Vidal;FATECSJCAMPOS;SP
1809;Faculdade de Tecnologia Santo André;FATEC-SA;SP
1810;Faculdade de Tecnologia de Itaquaquecetuba;Fatec Itaqua;SP
1811;Faculdade de Tecnologia de Piracicaba;Fatec Piracicaba;SP
1812;Faculdade de Tecnologia de Pindamonhangaba;FATEC PI;SP
1813;FACULDADE DE TECONOLOGIA DA ZONA SUL;FATEC ZONASUL;SP
1814;Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;Fatec - Itapetininga;SP
1815;Faculdade de Tecnologia Dom Amaury Castanho;Fatec Itu;SP
1816;Faculdade de Tecnologia de Sertãozinho;FATEC SERTÃOZINHO;SP
1817;Faculdade de Tecnologia de Araçatuba;FATEC Araçatuba;SP
1818;Faculdade de Tecnologia de Capão Bonito;FATEC-CB;SP
1819;Faculdade de Tecnologia Dr. Thomaz Novelino;FATEC Franca;SP
1820;Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar;Fatec Osasco;SP
1821;FACULDADE DE TECNOLOGIA DE LINS;FATEC LINS;SP
1822;Faculdade de Tecnologia de São Caetano do Sul;FATEC SCS;SP
1823;Faculdade de Tecnologia do Ipiranga;FATECIPI;SP
1824;Faculdade de Tecnologia de Guarulhos;FATEC GR;SP
1825;FACULDADE DE TECNOLOGIA DE JABOTICABAL;FATEC JB;SP
1826;Faculdade de Tecnologia de Barueri;Fatec Barueri;SP
1827;Faculdade de Tecnologia de Jales;Fatec Jales;SP
1828;Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia;Fatec Marilia;SP
1829;Faculdade de Tecnologia de São Sebastião;Fatec SS;SP
1830;NO_IES;SG_IES;SIGLA
1831;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA2;BA
1832;FACULDADE SETE DE SETEMBRO;FA8;CE
1833;FACULDADE PEDRO II;FAPE3;MG
1834;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA3;BA
1835;FACULDADE SETE DE SETEMBRO;FA9;CE
1836;FACULDADE PEDRO II;FAPE4;MG
1837;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA4;BA
1838;FACULDADE SETE DE SETEMBRO;FA10;CE
1839;FACULDADE PEDRO II;FAPE5;MG
1840;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA5;BA
1841;FACULDADE SETE DE SETEMBRO;FA11;CE
1842;FACULDADE PEDRO II;FAPE6;MG
1843;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA6;BA
1844;FACULDADE SETE DE SETEMBRO;FA12;CE
1845;FACULDADE PEDRO II;FAPE7;MG
1846;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA7;BA
1847;FACULDADE SETE DE SETEMBRO;FA13;CE
1848;FACULDADE PEDRO II;FAPE8;MG
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
